text,label
@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!,fear
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter,anger
you are an angry glass of vodka,anger
There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know,anger
•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,anger
Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling,joy
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,anger
"@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace",fear
@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,sadness
So @JeffProbst those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles,sadness
Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. ,joy
Look forward to the detours because they bring delightful surprises. #lifequote #delight,joy
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,anger
Why does Candice constantly pout #GBBO 💄😒,anger
@PuseLepuru it's the irritation of not having found the corpse,anger
Flight 815 crashed on The Lost Island 2004 #lost @JoshuaJThurston,sadness
But i'll be a pity. 🐑 #lively,joy
@chocorobos I have this one so I'm not so sad.. but wtf,sadness
"Never switched up, stayed down this the same person since day one.",sadness
"So I tried to give her time to sober up, while waiting at the our friend's house. 2 hours later, gal wake up out her nap to vomit again.",sadness
Dates in the glove box' is pure panic excuse #GBBO,fear
We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime  #game,fear
"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins",fear
"@MarGraham I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful.  Safe journey",sadness
We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16,fear
"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",fear
TGIF! Hope everyone that needs to find #recovery can and that our friends stay #sober this weekend! @REBOSTreatment @BlvdCenters,sadness
Need a new outlet for #rage,anger
Always do sober what you said you'd do drunk. That will teach you to keep your mouth shut. \n― Ernest Hemingway #quote,sadness
@safaridjh but it's so aesthetically pleasing omg,joy
That grudge you're holding keeps making an appearance because #God wants you to deal with it.,anger
Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,anger
"@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle",fear
Someone wake me when @Therealkiss make 2016 remix of 'Why'❗️b/w #TerrenceCrutcher #Election2016 #colinkapernick #terrorism #riots this 2much,fear
@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead,joy
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke,fear
My name is John Locke and you can't tell me what I can and can't do #lost #アニメ,sadness
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,joy
I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,anger
I see I'll be hovering over the block button today with much glee.,joy
What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever,sadness
The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @thevoice,sadness
#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy
Zephaniah 3:17 He surely is rejoicing over us with singing...such romance and so needed today!!,joy
@RonMexico760 The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? That's amazing.,anger
Realizing that holding a grudge for long is immaturity is wisdom,anger
Watch this amazing live.ly broadcast by @__.mila.__  #musically,joy
"@littlemore20 I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.",sadness
"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun #laughter",joy
@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,anger
"If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove ☺️",joy
"@NeoFundie @fitchest Ha. Right. I'm from San Jose, CA, and I was offended right there with you. Dave, go on a walk or something next time.",anger
Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18,anger
How I Murdered Your Mother #SpookyTv #horror,fear
a #monster is only a #monster if you view him through ,fear
It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,sadness
@EagleGiles23 @tgilmore_92 what I miss? #outrage,anger
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",sadness
Am I the only person who dislikes fall? #FirstDayofFall #leaves #thingsdie #depressing #cold #noflipflops 👎🏾👎🏽👎🏻🍂🍁,sadness
"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",anger
"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! 👏👏👏",anger
"@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",joy
Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger
Love the new song I can't stop thinking about you by .,anger
"@healeyraine I'm offended, I actually am",anger
@MCFCDenver doing the exact same minus the beer sadly,sadness
"When anger rises, think of the consequences. #quote #wisdom ",anger
Tomorrow is the day I cut and dye my hair! 😳 #nervous #excited,fear
"Wanna pop some pills, sedate myself, and wake up tomorrow.",sadness
@CharlotteBnntt that's the joke. I know it's incense,anger
I was having a good dream.. and then my alarm went off,fear
Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @Ken_Dunn,sadness
"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids",fear
"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth",fear
Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens,fear
"Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff",sadness
@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny,joy
.@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord,sadness
"Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity.",fear
That is at least the 3rd time the balls been burst in our games,anger
@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,sadness
Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh,joy
How do you ever stop being #afraid of someone that you live with,fear
"I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out",joy
It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.,anger
"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",joy
Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger
"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",sadness
@CarrieLynne2323 totally get it. When you've said no to donuts 13 times one week and lost 0.3 lbs you get discouraged! But it's not linear 😘,sadness
@suavecitamay sparkling water is nice you know I tried it the other day,joy
@STLouis_RamsFan their whole team is limited when they're on the field. ,fear
7 pax enjoyed the #gloom @Clayorangecrush @F3LakeMurray,sadness
I take a strange delight from seeing mark Hughes struggle,joy
the ending of how I met your mother is dreadful,sadness
"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway",anger
"I like talking to someone who makes me laugh, laughter is the best medicine",joy
@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying,anger
@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,joy
Rap that will Cut other raper's throat. Who said that? @Paedeezy #badd #wicked. #bright city lights,joy
The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible,fear
never afraid to start over,fear
@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully,fear
There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done ,joy
@warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then directions',joy
Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up #fuming #treatcustomersfairly,anger
"@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*",fear
@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all ,fear
"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy 😊",fear
"Ooh #hygge, candles, jasmine tea &amp; #GBBO #happy",joy
@alisontis otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves,sadness
I have a job interview with @BarclaysUK in Loughborough next month !!!,fear
@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much,joy
"@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate",anger
"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",joy
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough,fear
Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it.,sadness
"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",fear
Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,anger
@EagleGiles23 @tgilmore_92 what I miss? ,anger
"@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4",anger
"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",sadness
"@Jay_2752 thank you, I shall mourn her",sadness
Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,sadness
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy
"@AMB4JC @drtonyevans It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",sadness
Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,sadness
"@AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively.",joy
When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA #raging #oldcunt,anger
"“Don’t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12",joy
"Are you lost in the fury, fearing that you'll fail?",anger
Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,fear
@GCC_DiscGolf lost my xt nova around hole 8 or 9 #sadness,sadness
@globemartyk 'drunken patroons' make this whole situation much more jovial though.,joy
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!,fear
@BigBossPeltonen \nLikewise #death #cutting #despair,fear
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? ,anger
"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",anger
"@Theshadeshit91 \nOh, I'm sorry about it, do not be sad yourself there is nothing important in the world to grieve about it",sadness
Gaaaaaaaad! Should have stayed in London!,sadness
@Rbrutti what a #happy looking #couple !,joy
Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading,joy
Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,joy
"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",fear
Well i did hear once before that girls are attracted to men that look like their dad!  👌 ,sadness
I just love it when people make plans for me without actually including me in this process #rage,anger
@melsey6 oh good girl hope she is cheerful,joy
"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.",fear
The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,sadness
I have no clue where my charger is... #lost,sadness
Brb going to sulk in bed until Friday,sadness
come on let's make em hate 😘make em pout they face 👿😩.,sadness
How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄,anger
Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised ,sadness
@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?,anger
"And the weather so breezy, man why can't life always be this easy",joy
I was cheering for NA team. Now I just want this is over and Gaudreau comes back in one piece. It is getting way too risky,joy
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines,anger
Get to work and there's a fire drill. #fire  #outthere #inthedark,anger
gloomy weather puts me in the best mood,sadness
@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry,anger
Love how cheerful that woman is about storing someone else's furniture for an eternity. I'd have sold it by now. #GrandDesigns,joy
@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear
"@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.",sadness
@Cinestrong something a cyber bully would say,fear
@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage,anger
@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience,fear
Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,anger
Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,anger
Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm,fear
Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue,fear
@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂,anger
I wonder what would happen if I were to tell some people the truth #savage #uhoh ,anger
#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of ,fear
I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.,fear
@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.,sadness
@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.,joy
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,anger
@philjame5 @spoke_bros wow! that looks bright,joy
@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming,anger
@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube I thought it was because she once sunk her teeth into something that's meant 2b sooked,sadness
"@AllyTheRipper @ProoF @SpaitoGaming every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on..",fear
I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death,fear
"@kikibug13 Don't look. You'll only be very, very unhappy. \n\n(NNGH. I got the email notif THANK YOU.)",sadness
@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife,joy
Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...,anger
@ContourCosmetic well done ladies! A great award for an amazing team. A delight to present the award to you.,joy
Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD,anger
"Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people? #anxiety #recluse  #issues",fear
Not setting an alarm to nap &gt;&gt;,fear
@jack_haug_lifty @eable It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost,sadness
2 applications for my dbs and still waiting. Been over a year now. Going to loose my job 👍🏿 @GOVUK  #thanks #unhappy #crb,sadness
My #Fibromyalgia has been really bad lately which is not good for my mental state. I feel very overwhelmed #anxiety #bipolar #depression,sadness
@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,fear
Shoutout to @VZWSupport for ruining my iPhone 7 order!! ,fear
i've been rooting for him since the beginning #anxiety #BB18,fear
How had Matty Dawson not scored there!!!!! ,fear
When your sister is 19 and throws legitimate temper tantrums just to get attention..,anger
"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.",anger
@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger
I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,anger
"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",anger
Look at this #massiah of #youngleader\n#Pakistan #massiah of ,fear
I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious 😭😭😭\n\nI'm too damn playful,joy
@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,sadness
"tones - \n: 1/2 of my favourite chris pine stans. i love tones more than anything, mt sweet summer child i will attack anyone who hurts her",sadness
"The bitter the battle, the sweeter the victory...",anger
@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system,anger
That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥😥,fear
It's the #FirstDayofFall and I'm so happy. Sipping my #PumpkinSpice flavored coffee and #smiling! Happy Fall everyone! #amwriting,joy
Im think ima lay in bed all day and sulk. Life is hitting me to hard rn,sadness
Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,sadness
"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy
@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me,anger
Democracy doesn't work\n#mob #mentality #mass #hysteria #fear #mongering #oligarchy,fear
The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare,fear
Ughhh love a clean house and my incense lit aromatherapy,anger
Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN,joy
"My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",joy
@jaaames1993 Literally burst out laughing.,anger
Love the new song I can't stop thinking about you by #sting.,anger
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. #outrage,anger
"“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe",sadness
@DamnPatriot You're a POS for rejoicing in someone's death.,joy
the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗,anger
@Lrihendry I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks,fear
I'm honestly upset that they rewarded Nicole 500k. #depressing #paulwasrobbed #rewardhardwork #bitterjury #bb18,sadness
"Sometimes I can't believe I've made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2.",sadness
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. ,fear
"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",fear
Can't believe how nervous I feel tonight...who feels the same #mufc,fear
"People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.",sadness
@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,fear
This the most depressing shit ever,sadness
Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen.  #loathing,anger
@footballmcd agreed. Memphis looks lively also,joy
HMS Pinafore' time.\n\nI need some mirth.,joy
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",fear
Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling,joy
@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth ,sadness
mmmm i'm kinda sad i hope i can shake this before school,fear
"As your own lives in order to complete our amazing life journey successfully, it is there. ",anger
"@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--",anger
"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",sadness
"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare",fear
"@elena_yip My random guesses for you! A potential Amelie, Kenneth of 30 Rock (but YA instead of TV) &amp; maybe w/ the optimism of Lara Jean?",joy
&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(,fear
History repeating itself..GAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final,sadness
@DPD_UK I asked for my parcel to be delivered to a pick up store not my address  #poorcustomerservice,anger
"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys #anxiety",fear
"#FF @ElizaNealsRocks Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends 😎🎸",sadness
Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,joy
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis,joy
Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet,joy
@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,fear
@EmotionalLimine you're sadly mistaken if you think I'd make a tweet for an isolated comment by a random twitter user.,sadness
I love how cheery and adoring @JackHoward gets every time he produces new content.,joy
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ,anger
as a very depressed and suicidal person seeing someone sing about their own depressing life yet having fun is very relatable and encouraging,sadness
Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo,fear
why are people so angry toward veggie burgers at in n out wtf,anger
Follow up. Follow through. Be #relentless. #success,anger
#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !,fear
Gonna get some acupuncture today for all my damn anxiety 🙃🤕,fear
@andrewspoooner wouldn't cross the street to piss on its server if it was on dire,fear
"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit",fear
@patthemanager how could I work with @chancetherapper . ? #serious,sadness
Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪,sadness
I need to stop second guess myself and just go with the first thought and go with it. #relentless,anger
Mmmm #coffee and a good #book on a dreary day! Who can beat that?,sadness
Awareness of time is awareness of time lost. #awareness #time #lost,sadness
@laureeenwillam can't cope wi her sour face and tiny pout 😡😡,sadness
"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages ",anger
Life is too short so dont shoot it in with worries sadness and grief.,sadness
Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating,joy
I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn ,anger
"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS",fear
@HeyCaraJay I am inconsolable at this GIF in context,sadness
I really hate Mel and Sue. They think they're hilarious and they're just awful,fear
So she goes first. She gets her book signed &amp; I can barely take their picture cuz I'm shaking 😭😭😭😭😭,fear
#ThankYouCGI - Do not grow weary in doing good. #CGI2016,sadness
"@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",sadness
"@ChrisBooker @ThePerezHilton On PHP54  and though the Kardashian stuff goes over my head, you're both hilarious, like gleeful little boys 😂😂",joy
Does she really need to pout all the time - getting on my nerves #GBBO,anger
Condolences to the  JC and the Georges family.. #sad,sadness
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ ,anger
Recently changed to @firstdirect and its the worst service I've ever encountered nearly require DNA to access anything. #awful 😩😩😩,fear
"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism",joy
@Corsair those sparkling looks like a gay vampire 😁,joy
The new lock sound is grim,sadness
"There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...",sadness
penny dreadful just cleaved off a fraction of my heart,sadness
@ArtyBagger With or without cake seeing your wee cheery face is always a joy xx,joy
Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff! @AngryArchosaur,joy
my momma irritate me asking all these questions like gone 😤,anger
Didn't concede yet but having a nightmare at the back #MUFC,fear
@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec,anger
"@happyandbashful Flirt, simper, pout, repeat. Yuck.",sadness
"Fear blocks blessings, faith unlocks them. #ManUp #fear #faith",fear
Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,sadness
@saclivin @MrsCagg specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.,anger
"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",anger
Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,anger
"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural",sadness
"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first",joy
"@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.",sadness
"@VanDashNessa @taotao_salupa5 Nobody in that street burning and looting and terrifying innocent citizens was there, either.",anger
I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂,sadness
Smile at people and see what happens.  I think you'll be surprised #smile more #surprisepeople #influenceinternational,joy
I'm getting so nervous for my first anatomy exam 😩,fear
TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي,joy
@_Inferno217_ @PaladinsGame ummm that dragons fury though..,anger
@tgshepherdvan I'm not there yet. Hasn't sunk in yet. Rest up.,sadness
@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,anger
@AQpk which was worse than expected and hilarious too. no one will even remember.,joy
Panda eyed jaunty after watching jaws until late!,joy
@LiamJamesVernon love the optimism!! BLUE MOON!,joy
"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020",fear
@kelly_welles they were brilliant weren't they? Made me feel v dull not having one. And why no tattoo emoji! This'll have to do... ⚓️ x,sadness
Never let me see you frown,sadness
"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, ",fear
@LakersTakeover it ain't that serious. #HOUvsNE #awful #igotbetterthingstodotonightthandie,fear
Chris ate all my mac n cheese so imma eat all his taffy #revenge,anger
My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,anger
"@CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel",joy
So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,fear
I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows.  #fashion,fear
@johnwintertweet dudes who wanna play some bass but not buy a bass (me) rejoice,joy
